experiment_type,experiment_id,name,category,numeric_value,display_value,unit,direction
evaluation,eval-task-llfijj-1783062127,detail.metrics.metrics.summary.r2,,0.4187,0.4187,,max
evaluation,eval-task-llfijj-1783062127,detail.metrics.metrics.summary.r3,,0.1315985130111524,0.1315985130111524,,max
evaluation,eval-task-llfijj-1783062127,detail.metrics.metrics.summary.totalScore,,0.89306944156362,0.89306944156362,,max
evaluation,eval-task-llfijj-1783062127,detail.metrics.score,,0.89306944156362,0.89306944156362,,max
evaluation,eval-task-llfijj-1783062127,detail.score,,0.89306944156362,0.89306944156362,,max
evaluation,eval-task-llfijj-1783062127,score,,0.89306944156362,0.89306944156362,,max
evaluation,eval-task-lsxmev-1784199740,detail.metrics.metrics.summary.r1,,0.15546974960984108,0.15546974960984108,,max
evaluation,eval-task-lsxmev-1784199740,detail.metrics.metrics.summary.r2,,0.4185,0.4185,,max
evaluation,eval-task-lsxmev-1784199740,detail.metrics.metrics.summary.r3,,0.1382899628252788,0.1382899628252788,,max
evaluation,eval-task-lsxmev-1784199740,detail.metrics.metrics.summary.totalScore,,0.98821790058843,0.98821790058843,,max
evaluation,eval-task-lsxmev-1784199740,detail.metrics.score,,0.98821790058843,0.98821790058843,,max
evaluation,eval-task-lsxmev-1784199740,detail.score,,0.98821790058843,0.98821790058843,,max
evaluation,eval-task-lsxmev-1784199740,score,,0.98821790058843,0.98821790058843,,max
evaluation,eval-task-m1phs0-1783427882,detail.metrics.metrics.summary.r1,,0.07948122428056416,0.07948122428056416,,max
evaluation,eval-task-m1phs0-1783427882,detail.metrics.metrics.summary.r2,,0.3911,0.3911,,max
evaluation,eval-task-m1phs0-1783427882,detail.metrics.metrics.summary.r3,,0.13940520446096655,0.13940520446096655,,max
evaluation,eval-task-m1phs0-1783427882,detail.metrics.metrics.summary.totalScore,,0.8246205750829941,0.8246205750829941,,max
evaluation,eval-task-m1phs0-1783427882,detail.metrics.score,,0.8246205750829941,0.8246205750829941,,max
evaluation,eval-task-m1phs0-1783427882,detail.score,,0.8246205750829941,0.8246205750829941,,max
evaluation,eval-task-m1phs0-1783427882,score,,0.8246205750829941,0.8246205750829941,,max
evaluation,eval-task-m25qft-1784194366,detail.metrics.metrics.summary.r1,,0.15683586529743154,0.15683586529743154,,max
evaluation,eval-task-m25qft-1784194366,detail.metrics.metrics.summary.r2,,0.4454,0.4454,,max
evaluation,eval-task-m25qft-1784194366,detail.metrics.metrics.summary.r3,,0.13903345724907062,0.13903345724907062,,max
evaluation,eval-task-m25qft-1784194366,detail.metrics.metrics.summary.totalScore,,0.9865654897938888,0.9865654897938888,,max
evaluation,eval-task-m25qft-1784194366,detail.metrics.score,,0.9865654897938888,0.9865654897938888,,max
evaluation,eval-task-m25qft-1784194366,detail.score,,0.9865654897938889,0.9865654897938889,,max
evaluation,eval-task-m25qft-1784194366,score,,0.9865654897938889,0.9865654897938889,,max
evaluation,eval-task-m54cf4-1785129130,detail.metrics.metrics.summary.r1,,0.15261494833239134,0.15261494833239134,,max
evaluation,eval-task-m54cf4-1785129130,detail.metrics.metrics.summary.r2,,0.441,0.441,,max
evaluation,eval-task-m54cf4-1785129130,detail.metrics.metrics.summary.r3,,0.15204460966542752,0.15204460966542752,,max
evaluation,eval-task-m54cf4-1785129130,detail.metrics.metrics.summary.totalScore,,0.9909557252452056,0.9909557252452056,,max
evaluation,eval-task-m54cf4-1785129130,detail.metrics.score,,0.9909557252452056,0.9909557252452056,,max
evaluation,eval-task-m54cf4-1785129130,detail.score,,0.9909557252452057,0.9909557252452057,,max
evaluation,eval-task-m54cf4-1785129130,score,,0.9909557252452057,0.9909557252452057,,max
evaluation,eval-task-m5cv4y-1784219559,detail.metrics.metrics.summary.r1,,0.16118084083088102,0.16118084083088102,,max
evaluation,eval-task-m5cv4y-1784219559,detail.metrics.metrics.summary.r2,,0.423,0.423,,max
evaluation,eval-task-m5cv4y-1784219559,detail.metrics.metrics.summary.r3,,0.15390334572490705,0.15390334572490705,,max
evaluation,eval-task-m5cv4y-1784219559,detail.metrics.metrics.summary.totalScore,,0.922056311991328,0.922056311991328,,max
evaluation,eval-task-m5cv4y-1784219559,detail.metrics.score,,0.922056311991328,0.922056311991328,,max
evaluation,eval-task-m5cv4y-1784219559,detail.score,,0.9220563119913281,0.9220563119913281,,max
evaluation,eval-task-m5cv4y-1784219559,score,,0.9220563119913281,0.9220563119913281,,max
evaluation,eval-task-mobsyq-1784075348,detail.metrics.metrics.summary.r1,,0.0964736041766319,0.0964736041766319,,max
evaluation,eval-task-mobsyq-1784075348,detail.metrics.metrics.summary.r2,,0.4361999999999999,0.4361999999999999,,max
evaluation,eval-task-mobsyq-1784075348,detail.metrics.metrics.summary.r3,,0.1527881040892193,0.1527881040892193,,max
evaluation,eval-task-mobsyq-1784075348,detail.metrics.metrics.summary.totalScore,,0.8694338337013912,0.8694338337013912,,max
evaluation,eval-task-mobsyq-1784075348,detail.metrics.score,,0.8694338337013912,0.8694338337013912,,max
evaluation,eval-task-mobsyq-1784075348,detail.score,,0.8694338337013912,0.8694338337013912,,max
evaluation,eval-task-mobsyq-1784075348,score,,0.8694338337013912,0.8694338337013912,,max
evaluation,eval-task-mszeya-1785003130,detail.metrics.metrics.summary.r1,,0.15829992482268118,0.15829992482268118,,max
evaluation,eval-task-mszeya-1785003130,detail.metrics.metrics.summary.r2,,0.4596,0.4596,,max
evaluation,eval-task-mszeya-1785003130,detail.metrics.metrics.summary.r3,,0.158364312267658,0.158364312267658,,max
evaluation,eval-task-mszeya-1785003130,detail.metrics.metrics.summary.totalScore,,1.021560404337726,1.021560404337726,,max
evaluation,eval-task-mszeya-1785003130,detail.metrics.score,,1.021560404337726,1.021560404337726,,max
evaluation,eval-task-mszeya-1785003130,detail.score,,1.021560404337726,1.021560404337726,,max
evaluation,eval-task-mszeya-1785003130,score,,1.021560404337726,1.021560404337726,,max
evaluation,eval-task-mvtb79-1782883521,detail.metrics.metrics.summary.r1,,0.07537679073558366,0.07537679073558366,,max
evaluation,eval-task-mvtb79-1782883521,detail.metrics.metrics.summary.r2,,0.4131,0.4131,,max
evaluation,eval-task-mvtb79-1782883521,detail.metrics.metrics.summary.r3,,0.137546468401487,0.137546468401487,,max
evaluation,eval-task-mvtb79-1782883521,detail.metrics.metrics.summary.totalScore,,0.8099953845726107,0.8099953845726107,,max
evaluation,eval-task-mvtb79-1782883521,detail.metrics.score,,0.8099953845726107,0.8099953845726107,,max
evaluation,eval-task-mvtb79-1782883521,detail.score,,0.8099953845726107,0.8099953845726107,,max
evaluation,eval-task-mvtb79-1782883521,score,,0.8099953845726107,0.8099953845726107,,max
evaluation,eval-task-np2en6-1783501903,detail.metrics.metrics.summary.r1,,0.10722232503181368,0.10722232503181368,,max
evaluation,eval-task-np2en6-1783501903,detail.metrics.metrics.summary.r2,,0.3321,0.3321,,max
evaluation,eval-task-np2en6-1783501903,detail.metrics.metrics.summary.r3,,0.14089219330855018,0.14089219330855018,,max
evaluation,eval-task-np2en6-1783501903,detail.metrics.metrics.summary.totalScore,,0.7948486646818274,0.7948486646818274,,max
evaluation,eval-task-np2en6-1783501903,detail.metrics.score,,0.7948486646818274,0.7948486646818274,,max
evaluation,eval-task-np2en6-1783501903,detail.score,,0.7948486646818274,0.7948486646818274,,max
evaluation,eval-task-np2en6-1783501903,score,,0.7948486646818274,0.7948486646818274,,max
evaluation,eval-task-o1lvb2-1784884615,detail.metrics.metrics.summary.r1,,0.1604405223098444,0.1604405223098444,,max
evaluation,eval-task-o1lvb2-1784884615,detail.metrics.metrics.summary.r2,,0.4220999999999999,0.4220999999999999,,max
evaluation,eval-task-o1lvb2-1784884615,detail.metrics.metrics.summary.r3,,0.15947955390334573,0.15947955390334573,,max
evaluation,eval-task-o1lvb2-1784884615,detail.metrics.metrics.summary.totalScore,,0.9873162434605768,0.9873162434605768,,max
evaluation,eval-task-o1lvb2-1784884615,detail.metrics.score,,0.9873162434605768,0.9873162434605768,,max
evaluation,eval-task-o1lvb2-1784884615,detail.score,,0.9873162434605769,0.9873162434605769,,max
evaluation,eval-task-o1lvb2-1784884615,score,,0.9873162434605769,0.9873162434605769,,max
evaluation,eval-task-obyyoa-1784296905,detail.metrics.metrics.summary.r1,,0.15519128166052767,0.15519128166052767,,max
evaluation,eval-task-obyyoa-1784296905,detail.metrics.metrics.summary.r2,,0.4522,0.4522,,max
evaluation,eval-task-obyyoa-1784296905,detail.metrics.metrics.summary.r3,,0.13977695167286244,0.13977695167286244,,max
evaluation,eval-task-obyyoa-1784296905,detail.metrics.metrics.summary.totalScore,,0.9924644005807768,0.9924644005807768,,max
evaluation,eval-task-obyyoa-1784296905,detail.metrics.score,,0.9924644005807768,0.9924644005807768,,max
evaluation,eval-task-obyyoa-1784296905,detail.score,,0.9924644005807769,0.9924644005807769,,max
evaluation,eval-task-obyyoa-1784296905,score,,0.9924644005807769,0.9924644005807769,,max
evaluation,eval-task-oi2lss-1783397649,detail.metrics.metrics.summary.r1,,0.10473174071506104,0.10473174071506104,,max
evaluation,eval-task-oi2lss-1783397649,detail.metrics.metrics.summary.r2,,0.4196,0.4196,,max
evaluation,eval-task-oi2lss-1783397649,detail.metrics.metrics.summary.r3,,0.1453531598513011,0.1453531598513011,,max
evaluation,eval-task-oi2lss-1783397649,detail.metrics.metrics.summary.totalScore,,0.8843190469078255,0.8843190469078255,,max
evaluation,eval-task-oi2lss-1783397649,detail.metrics.score,,0.8843190469078255,0.8843190469078255,,max
evaluation,eval-task-oi2lss-1783397649,detail.score,,0.8843190469078255,0.8843190469078255,,max
evaluation,eval-task-oi2lss-1783397649,score,,0.8843190469078255,0.8843190469078255,,max
evaluation,eval-task-ol0sje-1784615810,detail.metrics.metrics.summary.r1,,0.16244339549754108,0.16244339549754108,,max
evaluation,eval-task-ol0sje-1784615810,detail.metrics.metrics.summary.r2,,0.4573999999999999,0.4573999999999999,,max
evaluation,eval-task-ol0sje-1784615810,detail.metrics.metrics.summary.r3,,0.16022304832713757,0.16022304832713757,,max
evaluation,eval-task-ol0sje-1784615810,detail.metrics.metrics.summary.totalScore,,1.0253626110720653,1.0253626110720653,,max
evaluation,eval-task-ol0sje-1784615810,detail.metrics.score,,1.0253626110720653,1.0253626110720653,,max
evaluation,eval-task-ol0sje-1784615810,detail.score,,1.0253626110720653,1.0253626110720653,,max
evaluation,eval-task-ol0sje-1784615810,score,,1.0253626110720653,1.0253626110720653,,max
evaluation,eval-task-olteal-1784217662,detail.metrics.metrics.summary.r1,,0.15640019991290577,0.15640019991290577,,max
evaluation,eval-task-olteal-1784217662,detail.metrics.metrics.summary.r2,,0.4645,0.4645,,max
evaluation,eval-task-olteal-1784217662,detail.metrics.metrics.summary.r3,,0.137546468401487,0.137546468401487,,max
evaluation,eval-task-olteal-1784217662,detail.metrics.metrics.summary.totalScore,,1.0037428355617797,1.0037428355617797,,max
evaluation,eval-task-olteal-1784217662,detail.metrics.score,,1.0037428355617797,1.0037428355617797,,max
evaluation,eval-task-olteal-1784217662,detail.score,,1.0037428355617795,1.0037428355617795,,max
evaluation,eval-task-olteal-1784217662,score,,1.0037428355617795,1.0037428355617795,,max
evaluation,eval-task-oly7ho-1785035682,detail.metrics.metrics.summary.r1,,0.0,0.0,,max
evaluation,eval-task-oly7ho-1785035682,detail.metrics.metrics.summary.r2,,0.3652,0.3652,,max
evaluation,eval-task-oly7ho-1785035682,detail.metrics.metrics.summary.r3,,0.14572490706319702,0.14572490706319702,,max
evaluation,eval-task-oly7ho-1785035682,detail.metrics.metrics.summary.totalScore,,0.6642350115928137,0.6642350115928137,,max
evaluation,eval-task-oly7ho-1785035682,detail.metrics.score,,0.6642350115928137,0.6642350115928137,,max
evaluation,eval-task-oly7ho-1785035682,detail.score,,0.6642350115928137,0.6642350115928137,,max
evaluation,eval-task-oly7ho-1785035682,score,,0.6642350115928137,0.6642350115928137,,max
evaluation,eval-task-omfbp7-1785134942,detail.metrics.metrics.summary.r1,,0.1598299270786332,0.1598299270786332,,max
evaluation,eval-task-omfbp7-1785134942,detail.metrics.metrics.summary.r2,,0.42589999999999995,0.42589999999999995,,max
evaluation,eval-task-omfbp7-1785134942,detail.metrics.metrics.summary.r3,,0.16245353159851303,0.16245353159851303,,max
evaluation,eval-task-omfbp7-1785134942,detail.metrics.metrics.summary.totalScore,,0.993479625924533,0.993479625924533,,max
evaluation,eval-task-omfbp7-1785134942,detail.metrics.score,,0.993479625924533,0.993479625924533,,max
evaluation,eval-task-omfbp7-1785134942,detail.score,,0.993479625924533,0.993479625924533,,max
evaluation,eval-task-omfbp7-1785134942,score,,0.993479625924533,0.993479625924533,,max
evaluation,eval-task-p4ekxd-1785389025,detail.metrics.metrics.summary.r1,,0.160127779903079,0.160127779903079,,max
evaluation,eval-task-p4ekxd-1785389025,detail.metrics.metrics.summary.r2,,0.4346999999999999,0.4346999999999999,,max
evaluation,eval-task-p4ekxd-1785389025,detail.metrics.metrics.summary.r3,,0.15799256505576206,0.15799256505576206,,max
evaluation,eval-task-p4ekxd-1785389025,detail.metrics.metrics.summary.totalScore,,0.9981165122062278,0.9981165122062278,,max
evaluation,eval-task-p4ekxd-1785389025,detail.metrics.score,,0.9981165122062278,0.9981165122062278,,max
evaluation,eval-task-p4ekxd-1785389025,detail.score,,0.9981165122062278,0.9981165122062278,,max
evaluation,eval-task-p4ekxd-1785389025,score,,0.9981165122062278,0.9981165122062278,,max
evaluation,eval-task-pmqcjw-1784634890,detail.metrics.metrics.summary.r1,,0.1598281764317123,0.1598281764317123,,max
evaluation,eval-task-pmqcjw-1784634890,detail.metrics.metrics.summary.r2,,0.4369,0.4369,,max
evaluation,eval-task-pmqcjw-1784634890,detail.metrics.metrics.summary.r3,,0.16022304832713757,0.16022304832713757,,max
evaluation,eval-task-pmqcjw-1784634890,detail.metrics.metrics.summary.totalScore,,1.0022473920062367,1.0022473920062367,,max
evaluation,eval-task-pmqcjw-1784634890,detail.metrics.score,,1.0022473920062367,1.0022473920062367,,max
evaluation,eval-task-pmqcjw-1784634890,detail.score,,1.0022473920062367,1.0022473920062367,,max
evaluation,eval-task-pmqcjw-1784634890,score,,1.0022473920062367,1.0022473920062367,,max
evaluation,eval-task-pu2f47-1783306721,detail.metrics.metrics.summary.r1,,0.10109061925125463,0.10109061925125463,,max
evaluation,eval-task-pu2f47-1783306721,detail.metrics.metrics.summary.r2,,0.4308999999999999,0.4308999999999999,,max
evaluation,eval-task-pu2f47-1783306721,detail.metrics.metrics.summary.r3,,0.1308550185873606,0.1308550185873606,,max
evaluation,eval-task-pu2f47-1783306721,detail.metrics.metrics.summary.totalScore,,0.908141805086002,0.908141805086002,,max
evaluation,eval-task-pu2f47-1783306721,detail.metrics.score,,0.908141805086002,0.908141805086002,,max
evaluation,eval-task-pu2f47-1783306721,detail.score,,0.908141805086002,0.908141805086002,,max
evaluation,eval-task-pu2f47-1783306721,score,,0.908141805086002,0.908141805086002,,max
evaluation,eval-task-qa4f8w-1784530136,detail.metrics.metrics.summary.r1,,0.13778559035983207,0.13778559035983207,,max
evaluation,eval-task-qa4f8w-1784530136,detail.metrics.metrics.summary.r2,,0.4199,0.4199,,max
evaluation,eval-task-qa4f8w-1784530136,detail.metrics.metrics.summary.r3,,0.15315985130111523,0.15315985130111523,,max
evaluation,eval-task-qa4f8w-1784530136,detail.metrics.metrics.summary.totalScore,,0.956141608908334,0.956141608908334,,max
evaluation,eval-task-qa4f8w-1784530136,detail.metrics.score,,0.956141608908334,0.956141608908334,,max
evaluation,eval-task-qa4f8w-1784530136,detail.score,,0.9561416089083341,0.9561416089083341,,max
evaluation,eval-task-qa4f8w-1784530136,score,,0.9561416089083341,0.9561416089083341,,max
evaluation,eval-task-qmlx3b-1783008835,detail.metrics.metrics.summary.r1,,0.09704722026187491,0.09704722026187491,,max
evaluation,eval-task-qmlx3b-1783008835,detail.metrics.metrics.summary.r2,,0.419,0.419,,max
evaluation,eval-task-qmlx3b-1783008835,detail.metrics.metrics.summary.r3,,0.13048327137546467,0.13048327137546467,,max
evaluation,eval-task-qmlx3b-1783008835,detail.metrics.metrics.summary.totalScore,,0.7691785752610331,0.7691785752610331,,max
evaluation,eval-task-qmlx3b-1783008835,detail.metrics.score,,0.7691785752610331,0.7691785752610331,,max
evaluation,eval-task-qmlx3b-1783008835,detail.score,,0.7691785752610331,0.7691785752610331,,max
evaluation,eval-task-qmlx3b-1783008835,score,,0.7691785752610331,0.7691785752610331,,max
evaluation,eval-task-rgxb5t-1782978011,detail.metrics.metrics.summary.r1,,0.02105696100249615,0.02105696100249615,,max
evaluation,eval-task-rgxb5t-1782978011,detail.metrics.metrics.summary.r2,,0.416,0.416,,max
evaluation,eval-task-rgxb5t-1782978011,detail.metrics.metrics.summary.r3,,0.12899628252788103,0.12899628252788103,,max
evaluation,eval-task-rgxb5t-1782978011,detail.metrics.metrics.summary.totalScore,,0.7806873898718406,0.7806873898718406,,max
evaluation,eval-task-rgxb5t-1782978011,detail.metrics.score,,0.7806873898718406,0.7806873898718406,,max
evaluation,eval-task-rgxb5t-1782978011,detail.score,,0.7806873898718406,0.7806873898718406,,max
evaluation,eval-task-rgxb5t-1782978011,score,,0.7806873898718406,0.7806873898718406,,max
evaluation,eval-task-rhsbz7-1784782592,detail.metrics.metrics.summary.r1,,0.159313047143669,0.159313047143669,,max
evaluation,eval-task-rhsbz7-1784782592,detail.metrics.metrics.summary.r2,,0.4146,0.4146,,max
evaluation,eval-task-rhsbz7-1784782592,detail.metrics.metrics.summary.r3,,0.14646840148698884,0.14646840148698884,,max
evaluation,eval-task-rhsbz7-1784782592,detail.metrics.metrics.summary.totalScore,,0.9656776158780446,0.9656776158780446,,max
evaluation,eval-task-rhsbz7-1784782592,detail.metrics.score,,0.9656776158780446,0.9656776158780446,,max
evaluation,eval-task-rhsbz7-1784782592,detail.score,,0.9656776158780446,0.9656776158780446,,max
evaluation,eval-task-rhsbz7-1784782592,score,,0.9656776158780446,0.9656776158780446,,max
evaluation,eval-task-scclii-1785388675,detail.metrics.metrics.summary.r1,,0.15959052606605137,0.15959052606605137,,max
evaluation,eval-task-scclii-1785388675,detail.metrics.metrics.summary.r2,,0.4336,0.4336,,max
evaluation,eval-task-scclii-1785388675,detail.metrics.metrics.summary.r3,,0.16022304832713757,0.16022304832713757,,max
evaluation,eval-task-scclii-1785388675,detail.metrics.metrics.summary.totalScore,,0.9987097416405756,0.9987097416405756,,max
evaluation,eval-task-scclii-1785388675,detail.metrics.score,,0.9987097416405756,0.9987097416405756,,max
evaluation,eval-task-scclii-1785388675,detail.score,,0.9987097416405757,0.9987097416405757,,max
evaluation,eval-task-scclii-1785388675,score,,0.9987097416405757,0.9987097416405757,,max
evaluation,eval-task-smlftk-1784273025,detail.metrics.metrics.summary.r1,,0.16122049956297446,0.16122049956297446,,max
evaluation,eval-task-smlftk-1784273025,detail.metrics.metrics.summary.r2,,0.4296,0.4296,,max
evaluation,eval-task-smlftk-1784273025,detail.metrics.metrics.summary.r3,,0.14089219330855018,0.14089219330855018,,max
evaluation,eval-task-smlftk-1784273025,detail.metrics.metrics.summary.totalScore,,0.946346839212988,0.946346839212988,,max
evaluation,eval-task-smlftk-1784273025,detail.metrics.score,,0.946346839212988,0.946346839212988,,max
evaluation,eval-task-smlftk-1784273025,detail.score,,0.9463468392129881,0.9463468392129881,,max
evaluation,eval-task-smlftk-1784273025,score,,0.9463468392129881,0.9463468392129881,,max
evaluation,eval-task-stprws-1784272038,detail.metrics.metrics.summary.r1,,0.15665754430783632,0.15665754430783632,,max
evaluation,eval-task-stprws-1784272038,detail.metrics.metrics.summary.r2,,0.4631,0.4631,,max
evaluation,eval-task-stprws-1784272038,detail.metrics.metrics.summary.r3,,0.13977695167286244,0.13977695167286244,,max
evaluation,eval-task-stprws-1784272038,detail.metrics.metrics.summary.totalScore,,1.0048306632280857,1.0048306632280857,,max
evaluation,eval-task-stprws-1784272038,detail.metrics.score,,1.0048306632280857,1.0048306632280857,,max
evaluation,eval-task-stprws-1784272038,detail.score,,1.0048306632280855,1.0048306632280855,,max
evaluation,eval-task-stprws-1784272038,score,,1.0048306632280855,1.0048306632280855,,max
evaluation,eval-task-t21up2-1784991844,detail.metrics.metrics.summary.r1,,0.15527686423738915,0.15527686423738915,,max
evaluation,eval-task-t21up2-1784991844,detail.metrics.metrics.summary.r2,,0.4694,0.4694,,max
evaluation,eval-task-t21up2-1784991844,detail.metrics.metrics.summary.r3,,0.16022304832713757,0.16022304832713757,,max
evaluation,eval-task-t21up2-1784991844,detail.metrics.metrics.summary.totalScore,,1.0301960798119136,1.0301960798119136,,max
evaluation,eval-task-t21up2-1784991844,detail.metrics.score,,1.0301960798119136,1.0301960798119136,,max
evaluation,eval-task-t21up2-1784991844,detail.score,,1.0301960798119136,1.0301960798119136,,max
evaluation,eval-task-t21up2-1784991844,score,,1.0301960798119136,1.0301960798119136,,max
evaluation,eval-task-t51r8o-1784169855,detail.metrics.metrics.summary.r1,,0.14819749324185297,0.14819749324185297,,max
evaluation,eval-task-t51r8o-1784169855,detail.metrics.metrics.summary.r2,,0.4287,0.4287,,max
evaluation,eval-task-t51r8o-1784169855,detail.metrics.metrics.summary.r3,,0.13866171003717473,0.13866171003717473,,max
evaluation,eval-task-t51r8o-1784169855,detail.metrics.metrics.summary.totalScore,,0.991517391432338,0.991517391432338,,max
evaluation,eval-task-t51r8o-1784169855,detail.metrics.score,,0.991517391432338,0.991517391432338,,max
evaluation,eval-task-t51r8o-1784169855,detail.score,,0.9915173914323379,0.9915173914323379,,max
evaluation,eval-task-t51r8o-1784169855,score,,0.9915173914323379,0.9915173914323379,,max
evaluation,eval-task-ta9hh9-1784874106,detail.metrics.metrics.summary.r1,,0.14992543887716953,0.14992543887716953,,max
evaluation,eval-task-ta9hh9-1784874106,detail.metrics.metrics.summary.r2,,0.3943,0.3943,,max
evaluation,eval-task-ta9hh9-1784874106,detail.metrics.metrics.summary.r3,,0.141635687732342,0.141635687732342,,max
evaluation,eval-task-ta9hh9-1784874106,detail.metrics.metrics.summary.totalScore,,0.9311572938568984,0.9311572938568984,,max
evaluation,eval-task-ta9hh9-1784874106,detail.metrics.score,,0.9311572938568984,0.9311572938568984,,max
evaluation,eval-task-ta9hh9-1784874106,detail.score,,0.9311572938568984,0.9311572938568984,,max
evaluation,eval-task-ta9hh9-1784874106,score,,0.9311572938568984,0.9311572938568984,,max
evaluation,eval-task-tsds2d-1784716301,detail.metrics.metrics.summary.r1,,0.14006787227285325,0.14006787227285325,,max
evaluation,eval-task-tsds2d-1784716301,detail.metrics.metrics.summary.r2,,0.4413,0.4413,,max
evaluation,eval-task-tsds2d-1784716301,detail.metrics.metrics.summary.r3,,0.15985130111524162,0.15985130111524162,,max
evaluation,eval-task-tsds2d-1784716301,detail.metrics.metrics.summary.totalScore,,0.9865153406354816,0.9865153406354816,,max
evaluation,eval-task-tsds2d-1784716301,detail.metrics.score,,0.9865153406354816,0.9865153406354816,,max
evaluation,eval-task-tsds2d-1784716301,detail.score,,0.9865153406354816,0.9865153406354816,,max
evaluation,eval-task-tsds2d-1784716301,score,,0.9865153406354816,0.9865153406354816,,max
evaluation,eval-task-uk1z7b-1784650311,detail.metrics.metrics.summary.r1,,0.15614113608096236,0.15614113608096236,,max
evaluation,eval-task-uk1z7b-1784650311,detail.metrics.metrics.summary.r2,,0.4602,0.4602,,max
evaluation,eval-task-uk1z7b-1784650311,detail.metrics.metrics.summary.r3,,0.13903345724907062,0.13903345724907062,,max
evaluation,eval-task-uk1z7b-1784650311,detail.metrics.metrics.summary.totalScore,,1.0006707605774197,1.0006707605774197,,max
evaluation,eval-task-uk1z7b-1784650311,detail.metrics.score,,1.0006707605774197,1.0006707605774197,,max
evaluation,eval-task-uk1z7b-1784650311,detail.score,,1.0006707605774197,1.0006707605774197,,max
evaluation,eval-task-uk1z7b-1784650311,score,,1.0006707605774197,1.0006707605774197,,max
evaluation,eval-task-uvjoc1-1785219954,detail.metrics.metrics.summary.r1,,0.15826584171682026,0.15826584171682026,,max
evaluation,eval-task-uvjoc1-1785219954,detail.metrics.metrics.summary.r2,,0.4498,0.4498,,max
evaluation,eval-task-uvjoc1-1785219954,detail.metrics.metrics.summary.r3,,0.15762081784386614,0.15762081784386614,,max
evaluation,eval-task-uvjoc1-1785219954,detail.metrics.metrics.summary.totalScore,,1.0109828268080732,1.0109828268080732,,max
evaluation,eval-task-uvjoc1-1785219954,detail.metrics.score,,1.0109828268080732,1.0109828268080732,,max
evaluation,eval-task-uvjoc1-1785219954,detail.score,,1.0109828268080732,1.0109828268080732,,max
evaluation,eval-task-uvjoc1-1785219954,score,,1.0109828268080732,1.0109828268080732,,max
evaluation,eval-task-vj60hw-1785309385,detail.metrics.metrics.summary.r1,,0.15580510018296337,0.15580510018296337,,max
evaluation,eval-task-vj60hw-1785309385,detail.metrics.metrics.summary.r2,,0.4313,0.4313,,max
evaluation,eval-task-vj60hw-1785309385,detail.metrics.metrics.summary.r3,,0.15985130111524162,0.15985130111524162,,max
evaluation,eval-task-vj60hw-1785309385,detail.metrics.metrics.summary.totalScore,,0.9922525685455916,0.9922525685455916,,max
evaluation,eval-task-vj60hw-1785309385,detail.metrics.score,,0.9922525685455916,0.9922525685455916,,max
evaluation,eval-task-vj60hw-1785309385,detail.score,,0.9922525685455917,0.9922525685455917,,max
evaluation,eval-task-vj60hw-1785309385,score,,0.9922525685455917,0.9922525685455917,,max
evaluation,eval-task-vjt6ba-1784544584,detail.metrics.metrics.summary.r1,,0.16182534764378556,0.16182534764378556,,max
evaluation,eval-task-vjt6ba-1784544584,detail.metrics.metrics.summary.r2,,0.4024,0.4024,,max
evaluation,eval-task-vjt6ba-1784544584,detail.metrics.metrics.summary.r3,,0.06394052044609665,0.06394052044609665,,max
evaluation,eval-task-vjt6ba-1784544584,detail.metrics.metrics.summary.totalScore,,0.7508139517135756,0.7508139517135756,,max
evaluation,eval-task-vjt6ba-1784544584,detail.metrics.score,,0.7508139517135756,0.7508139517135756,,max
evaluation,eval-task-vjt6ba-1784544584,detail.score,,0.7508139517135756,0.7508139517135756,,max
evaluation,eval-task-vjt6ba-1784544584,score,,0.7508139517135756,0.7508139517135756,,max
evaluation,eval-task-vo2hjc-1783479803,detail.metrics.metrics.summary.r1,,0.108586439383923,0.108586439383923,,max
evaluation,eval-task-vo2hjc-1783479803,detail.metrics.metrics.summary.r2,,0.3841,0.3841,,max
evaluation,eval-task-vo2hjc-1783479803,detail.metrics.metrics.summary.r3,,0.14237918215613382,0.14237918215613382,,max
evaluation,eval-task-vo2hjc-1783479803,detail.metrics.metrics.summary.totalScore,,0.8496997678815202,0.8496997678815202,,max
evaluation,eval-task-vo2hjc-1783479803,detail.metrics.score,,0.8496997678815202,0.8496997678815202,,max
evaluation,eval-task-vo2hjc-1783479803,detail.score,,0.8496997678815202,0.8496997678815202,,max
evaluation,eval-task-vo2hjc-1783479803,score,,0.8496997678815202,0.8496997678815202,,max
evaluation,eval-task-wr6v4y-1784437512,detail.metrics.metrics.summary.r1,,0.16117814005654596,0.16117814005654596,,max
evaluation,eval-task-wr6v4y-1784437512,detail.metrics.metrics.summary.r2,,0.42540000000000006,0.42540000000000006,,max
evaluation,eval-task-wr6v4y-1784437512,detail.metrics.metrics.summary.r3,,0.158364312267658,0.158364312267658,,max
evaluation,eval-task-wr6v4y-1784437512,detail.metrics.metrics.summary.totalScore,,0.9902386195715908,0.9902386195715908,,max
evaluation,eval-task-wr6v4y-1784437512,detail.metrics.score,,0.9902386195715908,0.9902386195715908,,max
evaluation,eval-task-wr6v4y-1784437512,detail.score,,0.9902386195715908,0.9902386195715908,,max
evaluation,eval-task-wr6v4y-1784437512,score,,0.9902386195715908,0.9902386195715908,,max
